text,replyToSN,screenName,retweetCount,isRetweet
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,lestes1242,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,joydiv66,3881,TRUE
RT @CoBallinger: #DonaldTrump and #JoeBiden both took questions via video link from voters on different television networks last night. Tru…,,Samanth54640744,1,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,bdearman711,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,MTmarilyn2,3881,TRUE
RT @RealJamesWoods: Sharpshooter #JoeBiden: “Shoot ‘em in the leg!”  https://t.co/4sLt3Ij4tD,,CuckmeisterGen,3232,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,jm233966,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,GloriaChalmers4,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,markini47,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,janetBi16089290,3881,TRUE
"RT @deutsch365: ❌❌🇺🇸🇺🇸 #JoeBiden sagt, Polizisten sollten Vorfälle mit gewalttätigen Verdächtigen ""deeskalieren"", indem sie ""ihnen ins Bein…",,cachete94249129,2,TRUE
RT @sarahhasted: I’ve always LOVED this....👇🏼#MrRogers #JoeBiden ♥️,,Samanth54640744,1,TRUE
"RT @deutsch365: ❌❌🇺🇸🇺🇸 Hunter #Biden, Sohn von #JoeBiden .... Er wurde wegen Kokainmissbrauch unehrenhaft aus der Marine Reserve entlassen.…",,JSPcom,23,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,jjsamos,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Laura6T5,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,CARMELI73414810,3881,TRUE
"❌❌🇺🇸🇺🇸 #JoeBiden sagt, Polizisten sollten Vorfälle mit gewalttätigen Verdächtigen ""deeskalieren"", indem sie ""ihnen… https://t.co/rc0s9HqVWH",,deutsch365,2,FALSE
"This is serious business. @Facebook and @Twitter are doing all they can to block it, but voters have a right to fac… https://t.co/aA3YLPdPiI",,RealJamesLayne,0,FALSE
"RT @Georgygirl9: Question: If an administration did not perform its constitutional duty to accurately conduct a census, could the next admi…",,Samanth54640744,1,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,AriannRavenswo1,4911,TRUE
"RT @jeffreycortese: I tried over the last two weeks to have this published, but was unsuccessful. I will not opine on why that may be as I…",,JohnHuff4,101,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,DiGinWI,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,kdp59,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,nel_schroeder,4911,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,PEK40,4911,TRUE
RT @prayerfeathers: @Oxfordsonly @realDonaldTrump @MZHemingway I'm voting for #JoeBiden because he cares about me. https://t.co/3X0gfteW9r,,Samanth54640744,4,TRUE
"RT @OrbanTheBest: #JoeBiden #HunterBidenEmails 
Isaac laat ook doorschemeren dat de FBI de inhoud van de laptop verbergt als een politieke…",,BergVincentvd,5,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,MSebelist,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,DSandyToes6,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,CClancy43644154,3881,TRUE
"RT @lecho: 🇺🇸 Débat #Trump - #Biden | deux interviews, deux ambiances, mais un sujet: le Covid-19  
➡ https://t.co/uM9GKzAiPV

@realDonaldT…",,IFlck,1,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,dijames1145,3881,TRUE
RT @YDADMamrie: mametown: RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a…,,Samanth54640744,1,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,CtrlNico,3881,TRUE
RT @tom_paints: Imagine thinking Mr. Rogers is an insult.  It's a beautiful day to vote for Biden. #JoeBiden #Election2020 https://t.co/n1q…,,Karma202014,103,TRUE
"#JoeBiden is the man who was #BarackObama vice president for eight years, promised to recognize the genocide every… https://t.co/klqObk6SEc",,RRobGasparyan,1,FALSE
#JoeBiden sounded like a President tonight.,,joshuabporter,0,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,selinalouisa,3881,TRUE
"RT @sjs856: Lift Every Voice: Why Black People Should Vote For Joe Biden and Kamala Harris

@SymoneDSanders 

#DrewComments #BidenHarris202…",,bobbied100,645,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Geog_Paul,3881,TRUE
"RT @Muser: 如果不能貼連結，就直接貼圖片。 #JoeBiden #Crooked 
Email reveals how Hunter Biden introduced Ukrainian businessman to his dad.
Twitter has bann…",,roberkaku,7,TRUE
"RT @Inspectah_BEANS: New #Joe Biden Flag. - Hunter Biden Edition.
#VoteBlueNoMatterWho #JoeBiden https://t.co/J3sDoPJczX",,russ30327,2,TRUE
"RT @SandraSentinel: Facebook and Twitter and Google have interfered in election more than Russia and China.

Makes one wonder is Russia and…",,VJJackson7,201,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,temptingtalk,3881,TRUE
Read the full transcript of #JoeBiden's ABC News #TownHall - @ABCNews https://t.co/tIIfaAQg9t,,JBucknoff,0,FALSE
RT @RealJamesWoods: Sharpshooter #JoeBiden: “Shoot ‘em in the leg!”  https://t.co/4sLt3Ij4tD,,heidisue608,3232,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Manderson7337,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,lffrazer,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Joeleach52,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,AlmiraDemetz,3881,TRUE
People are actually dumb enough to compare #JoeBiden to #MisterRogers?  There is literally only one thing a… https://t.co/SemB7tZpzH,,JHIsles,0,FALSE
"RT @sjs856: Lift Every Voice: Why Black People Should Vote For Joe Biden and Kamala Harris

@SymoneDSanders 

#DrewComments #BidenHarris202…",,LeAaronFoley,645,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,AmandaB2104,4911,TRUE
"RT @deutsch365: ❌❌🇺🇸🇺🇸 Hunter #Biden, Sohn von #JoeBiden .... Er wurde wegen Kokainmissbrauch unehrenhaft aus der Marine Reserve entlassen.…",,bobbykolmann,23,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,TNKABTIT,4911,TRUE
"🚨NEW VIDEO ALERT🚨

Steve Scully FIRED! | Third debate back on? | Will Joe Rogan Moderate?

LINK ⬇️… https://t.co/8sQVFltcLl",,APJoe_official,0,FALSE
"RT @shossy2: I pledge to watch the #JoeBiden Town Hall tomorrow night &amp; will not tune in to @NBC as long as tRump is on air.
Are you with m…",,washumom,113,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,philnurenberg,4911,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,Carlitav25,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,OperaAlexD,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,JudyVeccherell1,3881,TRUE
RT @RealJamesWoods: Sharpshooter #JoeBiden: “Shoot ‘em in the leg!”  https://t.co/4sLt3Ij4tD,,Jennife75145177,3232,TRUE
"RT @SandraSentinel: Facebook and Twitter and Google have interfered in election more than Russia and China.

Makes one wonder is Russia and…",,SKYRIDER4538,201,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,UnitedAsOne2020,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Natlia71526127,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,GloriaChalmers4,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Jat32244,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,mycatisjack,4911,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,winetast3r,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,PattiFink,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,AndrewShiels1,4911,TRUE
"RT @Danilo_Sant65: Il favorito #JoeBiden #sleep mentre parla a una folla di auto 
@realDonaldTrump https://t.co/X8p2emUMxm",,DBuggiano,14,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,cutter78,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,VivProddow,4911,TRUE
"RT @HowieHawkins: I successfully started calling for NY to #BanFracking in my 2010 run for Governor. #JoeBiden continues to push fracking,…",,artramp,54,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,makeyrvoicehrd,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,JoyM2020,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,mercbenzfan1,3881,TRUE
RT @tom_paints: Imagine thinking Mr. Rogers is an insult.  It's a beautiful day to vote for Biden. #JoeBiden #Election2020 https://t.co/n1q…,,VineetAziz,103,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,jnichwest,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,CraigJo80374965,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,assuring_safety,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,AndrewShiels1,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,PitoJet,3881,TRUE
RT @BernardineEvari: So this week I was awarded the Gold Medal of Honorary Patronage by the Philosophical Society (est 1683 &amp; the world's o…,,GCA_Library,15,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,ImOnlyH09354775,3881,TRUE
#JoeBiden #vaccine #Election2020 https://t.co/ZoZXih7XqP,,OrangeB25401617,0,FALSE
RT @andykupf: #JoeBiden cares about people. All colors including Red and Blue. He wears his heart on his sleeve. He’s neither complicated n…,,Melva_Mud,40,TRUE
"RT @StateofusAll: A heckler in the background yelling at #JoeBiden saying ""Hey Joe finally got out of the basement"" https://t.co/5iIg3WcbtP",,13Lshill,6,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,SandyMB20,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,silver222,3881,TRUE
"RT @sjs856: Lift Every Voice: Why Black People Should Vote For Joe Biden and Kamala Harris

@SymoneDSanders 

#DrewComments #BidenHarris202…",,msgrumpybunny,645,TRUE
"Beside stopping us from talking about Joe Biden's scandal, would you fucking do something, twitter ??

#JoeBiden… https://t.co/YSodo7S9vy",,KK__Lam,0,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,ego1956,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,resqjuc,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,JayAlpha21,3881,TRUE
"RT @Danilo_Sant65: Il favorito #JoeBiden #sleep mentre parla a una folla di auto 
@realDonaldTrump https://t.co/X8p2emUMxm",,luc_sca,14,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,CJSeahorseMom,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,alyxei1,3881,TRUE
RT @RealJamesWoods: Sharpshooter #JoeBiden: “Shoot ‘em in the leg!”  https://t.co/4sLt3Ij4tD,,trish_brain,3232,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,RhondaHeller6,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,SandyMB20,3881,TRUE
RT @derekjames150: #JoeBiden is all about EQUALITY. #DonaldTrump is all about  DIVISION. #JoeBiden is all about OPPORTUNITY. #DonaldTrump i…,,piyakhanna,3,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,MarijkeDW56,4911,TRUE
"RT @RTenfrancais: «Censurer d'abord, poser les questions ensuite : c'est une attitude scandaleuse pour l'une des plateformes les plus puiss…",,soso13390,28,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,kellyw8461,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,ytcitraining,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Yzner89,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,LilLadyLonghorn,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,w8ed2bme,3881,TRUE
"Calon presiden AS dari Demokrat, Joe Biden berjanji akan memastikan hak-hak kaum lesbian, gay, bisexual dan queer (… https://t.co/gR8uQ8oLDI",,detikcom,0,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,gorsuch_brenda,3881,TRUE
"RT @EreaAndrzej: #JoeBiden na jednym tchu wymienia obok siebie Białoruś, Polskę i Węgry.

Wiecie, co to będzie oznaczać dla stosunków polsk…",,Krzysiek_K,31,TRUE
RT @RealJamesWoods: Sharpshooter #JoeBiden: “Shoot ‘em in the leg!”  https://t.co/4sLt3Ij4tD,,ThatSmugKairi,3232,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,VivProddow,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,AgiusK,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,trishamckelvey,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,daveandjean1982,3881,TRUE
"Rocker Tommy Lee schwört: Wenn Trump gewinnt, verlässt er die USA #DonaldTrump #JoeBiden #TommyLee #US-Wahl
https://t.co/RoArfOKWvy",,klatsch_tratsch,0,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,magsgworks,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,tonisnidow,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,MHasssn3,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Adrianahh_15,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,LTPyatt,3881,TRUE
"RT @HowieHawkins: I successfully started calling for NY to #BanFracking in my 2010 run for Governor. #JoeBiden continues to push fracking,…",,Rayjay20076801,54,TRUE
RT @utopianindigent: @RealErinCruz I lose'em daily since retweeting DJT; A small account so I can follow up:Some were put in Twitter prison…,,utopianindigent,1,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Dolores20088561,3881,TRUE
RT @LevinaNeythiri: This is how #JoeBiden hurt #ISRO. 👇There were back to back attempts to sabotage ISRO’s projects. My video about—Joe Bid…,,Mahi_way_7,433,TRUE
@RealErinCruz I lose'em daily since retweeting DJT; A small account so I can follow up:Some were put in Twitter pri… https://t.co/JJib5pbtYg,RealErinCruz,utopianindigent,1,FALSE
"RT @AuroraBlogspot: #FBPE, #facciamorete and #FBR are having a twitter storm on Friday the 16th of October in support of #JoeBiden. 

Time:…",,EagleHeartFra,125,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,ashhybearx,3881,TRUE
RT @BasedPoland2: No Polish can honestly vote for #JoeBiden,,Lio_Sagittarius,12,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Tecgale,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,Little_Yangster,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,KristinPalomi14,3881,TRUE
RT @RealJamesWoods: Sharpshooter #JoeBiden: “Shoot ‘em in the leg!”  https://t.co/4sLt3Ij4tD,,RamonaDear,3232,TRUE
"#RudyGiuliani Is My Father. Please, Everyone, Vote for #JoeBiden and #KamalaHarris. https://t.co/iI9LAyVzpL via @VanityFair",,FeministWomb,0,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Sabumafu98,3881,TRUE
"Biden routs Trump in September fundraising, $383M to $248M.
#JoeBiden 
#Joe2020 https://t.co/KLQpkEuz48",,deepsouthpolitx,0,FALSE
New York Former Federal Prosecutor Sets Out The Case Against  #HunterBiden and #JoeBiden https://t.co/NJyqFCt5gR,,PlanetPonzi,0,FALSE
RT @CanadaHimalaya: La plus grande menace pour la sécurité des #ÉtatsUnis reste la candidature de #JoeBiden comme président ! @lapresseplus…,,yunqi1111111,21,TRUE
RT @musicrocksit452: Mismanagement by Trump is causing an economic catastrophe. #JoeBiden already helped deliver more than 6 years of job g…,,DominiqueNYC,128,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,andydpearson,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,AndrewC49288066,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,demoladeDK,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,sonoaurelia,3881,TRUE
"***Latest Email Drop Implicates #JoeBiden DIRECTLY...***

https://t.co/A1yf7SL0oO [VIDEO] via @Timcast @nypost #HunterBidenEmails",,directorCSS,0,FALSE
"RT @LRPow79: Timeline
📌9/29: 45 makes a fool of himself @ #Debates 
📌10/2-7: 45 needs sympathy stay in 🏥 2 regroup. But “looking forward” 2…",,robertfj48,180,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,ytcitraining,3881,TRUE
RT @DanRDimicco: 3..been in business 4 a number of years with the #Chinesecommunist government &amp; high level #Chinesecommunists. If we're st…,,RunHideAvoid,1,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,seafree,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,mamashado,3881,TRUE
RT @htTweets: #USElections2020 | At least three people connected to #JoeBiden’s presidential campaign have tested positive for the #coronav…,,linlanee_luli,2,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Dovebyrd,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,QuestBuggie,3881,TRUE
RT @RealJamesWoods: Sharpshooter #JoeBiden: “Shoot ‘em in the leg!”  https://t.co/4sLt3Ij4tD,,Flipper_Cat,3232,TRUE
RT @PaulMaxit: #USElections2020 Les journalistes de la terre entière devraient relater l'étendue des actes mafieux de #JoeBiden. N'est-ce-p…,,HERVEFAV,23,TRUE
"Dear #Reporters
either u r COMPLETELY incompetent or u r helping to cover up the biggest #PoliticalCorruption
story… https://t.co/qenLaHLW0j",,terrihammer2728,0,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Werdnat,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,kuu808,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,ScottSi51813161,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,RWestChicago,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Danabaptiste4,3881,TRUE
"RT @OrbanTheBest: #JoeBiden #HunterBidenEmails 
Isaac laat ook doorschemeren dat de FBI de inhoud van de laptop verbergt als een politieke…",,KScheringa,5,TRUE
"RT @brennasmile: A reminder: #JoeBiden is not a saint, savior, or beloved children's TV host. He is a politician. He's not committed to tea…",,GreenNewDeal_EU,2,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,LauraFrankJ,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,kizz4me,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,mcbradoc,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,grundy_hilary,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,TSKeets,4911,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,AlmiraDemetz,4911,TRUE
"RT @wirelesshogan: At the #AbcTownHall, #JoeBiden was asked about #GreenEnergy by a woman from Pennsylvania who prefaced her question with…",,JohnfromBton,40,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,AriannRavenswo1,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,jv_uk2011,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,TrishKnapp88,3881,TRUE
RT @WilkowMajority: If #Twitter won't let you post the link....Save this image and then post it. #HunterBidenEmails #HunterBiden #JoeBiden…,,Rao38699463,714,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,rubyrose_99,4911,TRUE
#USElections2020 | At least three people connected to #JoeBiden’s presidential campaign have tested positive for th… https://t.co/rEEwfcbcrQ,,Manu2_k,0,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,sharonmwinner,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,NVFlo2day,3881,TRUE
RT @IRELAND_IREL4ND: YOUR COUNTRY. YOUR HERITAGE. YOUR CHOICE https://t.co/dW8H3uDvKP Designed over here for you guys over there. #POTUS #B…,,IRELAND_IREL4ND,1,TRUE
"RT @BetteMidler: A great, coherent, actually #hopefulTownHall thanks to #JOEBIDEN.   It was such a thrill to hear intelligent questions ans…",,Circe4,945,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,liljewil51,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,silronrayslabs,3881,TRUE
RT @musicrocksit452: Mismanagement by Trump is causing an economic catastrophe. #JoeBiden already helped deliver more than 6 years of job g…,,p3R1n01D,128,TRUE
"RT @sjs856: Lift Every Voice: Why Black People Should Vote For Joe Biden and Kamala Harris

@SymoneDSanders 

#DrewComments #BidenHarris202…",,PrEPSQUADDC,645,TRUE
"My Message to Prospective #JoeBiden Voters (THE SAAD TRUTH_1153):

https://t.co/8KpAGSGcyq [VIDEO] via @GadSaad",,directorCSS,0,FALSE
